tiempo_s,ph,temp_ph_C,od_mgL,temp_od_C,temp_prom_C,evento
1849.6,6.579999924,18.89999962,9.041810036,20.53000069,19.71500015,
1851.6,6.579999924,18.89999962,9.041863441,20.53000069,19.71500015,
1853.6,6.579999924,18.89999962,9.042211533,20.53000069,19.71500015,
1855.6,6.590000153,18.89999962,9.04235363,20.53000069,19.71500015,
1857.6,6.590000153,18.89999962,9.043233871,20.52000046,19.71000004,
1859.6,6.590000153,18.89999962,9.043607712,20.53000069,19.71500015,
1861.6,6.599999905,18.89999962,9.043639183,20.53000069,19.71500015,
1863.6,6.599999905,18.89999962,9.042700768,20.53000069,19.71500015,
1865.6,6.590000153,18.89999962,9.04159832,20.53000069,19.71500015,
1867.6,6.579999924,18.89999962,9.040730476,20.52000046,19.71000004,
1869.6,6.570000172,18.89999962,9.03807354,20.52000046,19.71000004,
1871.6,6.559999943,18.89999962,9.036931992,20.52000046,19.71000004,
1873.6,6.550000191,18.89999962,9.036330223,20.52000046,19.71000004,
1875.6,6.539999962,18.89999962,9.036178589,20.52000046,19.71000004,
1877.6,6.539999962,18.89999962,9.036240578,20.52000046,19.71000004,
1879.6,6.550000191,18.89999962,9.03496933,20.52000046,19.71000004,
1881.6,6.550000191,18.89999962,9.034210205,20.52000046,19.71000004,
1883.6,6.559999943,18.89999962,9.033221245,20.52000046,19.71000004,
1885.6,6.570000172,18.89999962,9.031770706,20.52000046,19.71000004,
1887.6,6.570000172,18.89999962,9.028905869,20.52000046,19.71000004,
1889.6,6.570000172,18.89999962,9.02855587,20.52000046,19.71000004,
1891.6,6.570000172,18.89999962,9.029104233,20.52000046,19.71000004,
1893.6,6.570000172,18.89999962,9.030138969,20.52000046,19.71000004,
1895.6,6.570000172,18.89999962,9.033053398,20.52000046,19.71000004,
1897.6,6.570000172,18.89999962,9.034909248,20.52000046,19.71000004,
1899.6,6.570000172,18.89999962,9.036467552,20.52000046,19.71000004,
1901.6,6.570000172,18.89999962,9.037920952,20.52000046,19.71000004,
1903.6,6.570000172,18.89999962,9.039486885,20.52000046,19.71000004,
1905.6,6.579999924,18.89999962,9.043704033,20.52000046,19.71000004,
1907.6,6.590000153,18.89999962,9.046080589,20.52000046,19.71000004,
1909.6,6.670000076,18.89999962,9.048457146,20.52000046,19.71000004,
1911.6,6.690000057,18.89999962,9.050479889,20.52000046,19.71000004,
1913.6,6.679999828,18.79999924,9.053071976,20.52000046,19.65999985,
1915.6,6.610000134,18.79999924,9.053126335,20.52000046,19.65999985,
1917.6,6.519999981,18.79999924,9.052565575,20.52000046,19.65999985,
1919.6,6.46999979,18.79999924,9.051886559,20.52000046,19.65999985,
1921.6,6.440000057,18.79999924,9.05102253,20.52000046,19.65999985,
1923.6,6.429999828,18.79999924,9.050884247,20.52000046,19.65999985,
1925.6,6.889999866,18.79999924,9.050808907,20.52000046,19.65999985,
1927.6,6.889999866,18.79999924,9.050918579,20.52000046,19.65999985,
1929.6,6.900000095,18.89999962,9.051233292,20.52000046,19.71000004,
1931.6,6.900000095,18.89999962,9.051561356,20.52000046,19.71000004,
1933.6,6.900000095,18.89999962,9.051663399,20.52000046,19.71000004,
1935.6,6.900000095,18.89999962,9.051742554,20.52000046,19.71000004,
1937.6,6.900000095,18.89999962,9.051980972,20.52000046,19.71000004,
1939.6,6.909999847,18.89999962,9.052924156,20.52000046,19.71000004,
1941.6,6.909999847,18.89999962,9.053631783,20.52000046,19.71000004,
1943.6,6.909999847,18.89999962,9.054368019,20.52000046,19.71000004,
1945.6,6.909999847,18.89999962,9.054972649,20.52000046,19.71000004,
1947.6,6.920000076,18.89999962,9.055234909,20.52000046,19.71000004,
1949.6,6.920000076,18.89999962,9.05497551,20.52000046,19.71000004,
1951.6,6.920000076,18.89999962,9.054719925,20.52000046,19.71000004,
1953.6,6.929999828,18.89999962,9.054636955,20.52000046,19.71000004,
1955.6,6.929999828,18.79999924,9.054554939,20.52000046,19.65999985,
1957.6,6.940000057,18.79999924,9.054718018,20.52000046,19.65999985,
1959.6,6.940000057,18.79999924,9.055018425,20.52000046,19.65999985,
1961.6,6.940000057,18.79999924,9.055394173,20.52000046,19.65999985,
1963.6,6.940000057,18.79999924,9.055617332,20.52000046,19.65999985,
1965.6,6.940000057,18.79999924,9.055670738,20.52000046,19.65999985,
1967.6,6.940000057,18.79999924,9.055528641,20.52000046,19.65999985,
1969.6,6.940000057,18.79999924,9.055335045,20.52000046,19.65999985,
1971.6,6.940000057,18.79999924,9.055243492,20.52000046,19.65999985,
1973.6,6.940000057,18.79999924,9.055953026,20.52000046,19.65999985,
1975.6,6.940000057,18.79999924,9.05591774,20.52000046,19.65999985,
1977.6,6.940000057,18.79999924,9.056072235,20.52000046,19.65999985,
1979.6,6.940000057,18.79999924,9.056264877,20.52000046,19.65999985,
1981.6,6.489999771,18.79999924,9.056539536,20.52000046,19.65999985,
1983.6,6.489999771,18.79999924,9.056105614,20.52000046,19.65999985,
1985.6,6.400000095,18.79999924,9.055470467,20.52000046,19.65999985,
1987.6,6.289999962,18.79999924,9.055178642,20.52000046,19.65999985,
1989.6,6.420000076,18.79999924,9.054895401,20.52000046,19.65999985,
1991.6,6.489999771,18.79999924,9.053508759,20.52000046,19.65999985,
1993.6,6.539999962,18.79999924,9.051866531,20.52000046,19.65999985,
1995.6,6.559999943,18.79999924,9.049656868,20.52000046,19.65999985,
1997.6,6.570000172,18.79999924,9.046826363,20.52000046,19.65999985,
1999.6,6.579999924,18.79999924,9.040740013,20.52000046,19.65999985,
2001.6,6.579999924,18.79999924,9.037662506,20.52000046,19.65999985,
2003.6,6.570000172,18.79999924,9.035581589,20.52000046,19.65999985,
2005.6,6.559999943,18.79999924,9.034860611,20.52000046,19.65999985,
2007.6,6.539999962,18.79999924,9.035391808,20.52000046,19.65999985,
2009.6,7.039999962,18.79999924,9.038016319,20.52000046,19.65999985,
2011.6,7.039999962,18.79999924,9.039440155,20.52000046,19.65999985,
2013.6,7.050000191,18.79999924,9.041085243,20.52000046,19.65999985,
2015.6,7.059999943,18.79999924,9.042566299,20.52000046,19.65999985,
2017.6,7.070000172,18.79999924,9.044888496,20.52000046,19.65999985,
2019.6,7.090000153,18.79999924,9.046006203,20.52000046,19.65999985,
2021.6,7.119999886,18.79999924,9.047215462,20.52000046,19.65999985,
2023.6,7.139999866,18.79999924,9.049253464,20.51000023,19.65499973,
2025.6,7.170000076,18.79999924,9.052129745,20.51000023,19.65499973,
2027.6,7.190000057,18.79999924,9.052947998,20.51000023,19.65499973,
2029.6,7.199999809,18.89999962,9.053151131,20.51000023,19.70499992,
2031.6,7.210000038,18.89999962,9.053085327,20.51000023,19.70499992,
2033.6,7.210000038,18.89999962,9.052787781,20.51000023,19.70499992,
2035.6,7.210000038,18.89999962,9.050951958,20.51000023,19.70499992,
2037.6,7.210000038,18.89999962,9.050601006,20.51000023,19.70499992,
2039.6,7.210000038,18.89999962,9.050341606,20.51000023,19.70499992,
2041.6,7.210000038,18.89999962,9.049966812,20.51000023,19.70499992,
2043.6,7.21999979,18.89999962,9.049609184,20.51000023,19.70499992,
2045.6,7.21999979,18.89999962,9.049311638,20.51000023,19.70499992,
2047.6,7.21999979,18.89999962,9.048914909,20.51000023,19.70499992,
2049.6,7.21999979,18.89999962,9.048517227,20.51000023,19.70499992,
2051.6,7.21999979,18.89999962,9.04848671,20.51000023,19.70499992,
2053.6,7.21999979,18.89999962,9.048664093,20.51000023,19.70499992,
2055.6,7.21999979,18.89999962,9.048919678,20.51000023,19.70499992,
2057.6,7.21999979,18.89999962,9.049132347,20.51000023,19.70499992,
2059.6,7.230000019,18.89999962,9.049139023,20.51000023,19.70499992,
2061.6,7.230000019,18.89999962,9.048196793,20.51000023,19.70499992,
2063.6,7.230000019,18.89999962,9.047345161,20.51000023,19.70499992,
2065.6,7.230000019,18.89999962,9.046084404,20.51000023,19.70499992,
2067.6,7.230000019,18.89999962,9.044672012,20.51000023,19.70499992,
2069.6,7.230000019,18.89999962,9.042471886,20.51000023,19.70499992,
2071.6,7.230000019,18.89999962,9.041625023,20.51000023,19.70499992,
2073.6,7.230000019,18.89999962,9.040320396,20.51000023,19.70499992,
2075.6,7.230000019,18.89999962,9.038805962,20.51000023,19.70499992,
2077.6,7.230000019,18.89999962,9.036240578,20.51000023,19.70499992,
2079.6,7.230000019,18.89999962,9.0353899,20.51000023,19.70499992,
2081.6,7.230000019,18.89999962,9.035178185,20.51000023,19.70499992,
2083.6,7.230000019,18.89999962,9.035778999,20.51000023,19.70499992,
2085.6,7.239999771,18.89999962,9.037549973,20.51000023,19.70499992,
2087.6,7.239999771,18.89999962,9.044286728,20.51000023,19.70499992,
2089.6,7.239999771,18.89999962,9.047412872,20.51000023,19.70499992,
2091.6,7.239999771,18.89999962,9.049955368,20.51000023,19.70499992,
2093.6,7.239999771,18.89999962,9.051858902,20.51000023,19.70499992,
2095.6,7.239999771,18.89999962,9.054436684,20.51000023,19.70499992,
2097.6,7.239999771,18.89999962,9.055069923,20.51000023,19.70499992,
2099.6,7.239999771,18.89999962,9.055746078,20.51000023,19.70499992,
2101.6,7.239999771,18.89999962,9.056893349,20.51000023,19.70499992,
2103.6,7.239999771,18.89999962,9.060036659,20.51000023,19.70499992,
2105.6,7.239999771,18.89999962,9.061387062,20.51000023,19.70499992,
2107.6,7.239999771,18.89999962,9.062181473,20.51000023,19.70499992,
2109.6,7.239999771,18.89999962,9.062719345,20.51000023,19.70499992,
2111.6,7.239999771,18.89999962,9.062901497,20.51000023,19.70499992,
2113.6,7.239999771,18.89999962,9.063509941,20.51000023,19.70499992,
2115.6,7.239999771,18.89999962,9.064095497,20.51000023,19.70499992,
2117.6,7.239999771,18.89999962,9.064847946,20.51000023,19.70499992,
2119.6,7.239999771,18.89999962,9.065707207,20.51000023,19.70499992,
2121.6,7.239999771,18.89999962,9.067528725,20.51000023,19.70499992,
2123.6,7.239999771,18.89999962,9.068306923,20.51000023,19.70499992,
2125.6,7.25,18.89999962,9.06874752,20.51000023,19.70499992,
2127.6,7.25,18.89999962,9.068809509,20.51000023,19.70499992,
2129.6,7.25,18.89999962,9.068487167,20.51000023,19.70499992,
2131.6,7.25,18.89999962,9.068349838,20.51000023,19.70499992,
2133.6,7.25,18.89999962,9.068212509,20.51000023,19.70499992,
2135.6,7.25,18.89999962,9.06807518,20.51000023,19.70499992,
2137.6,7.25,18.89999962,9.068040848,20.51000023,19.70499992,
2139.6,7.25,18.89999962,9.067918777,20.51000023,19.70499992,
2141.6,7.25,18.89999962,9.067741394,20.51000023,19.70499992,
2143.6,7.25,18.89999962,9.067528725,20.51000023,19.70499992,
2145.6,7.25,18.89999962,9.067224503,20.51000023,19.70499992,
2147.6,7.25,18.89999962,9.066687584,20.51000023,19.70499992,
2149.6,7.25,18.89999962,9.066797256,20.51000023,19.70499992,
2151.6,7.25,18.89999962,9.067124367,20.51000023,19.70499992,
2153.6,7.25,18.89999962,9.067704201,20.51000023,19.70499992,
2155.6,7.25,18.89999962,9.068281174,20.51000023,19.70499992,
2157.6,7.25,18.89999962,9.068306923,20.51000023,19.70499992,
2159.6,7.25,18.89999962,9.068195343,20.51000023,19.70499992,
2161.6,7.25,18.89999962,9.06771946,20.51000023,19.70499992,
2163.6,7.25,18.89999962,9.066855431,20.51000023,19.70499992,
2165.6,7.25,18.89999962,9.064652443,20.51000023,19.70499992,
2167.6,7.25,18.89999962,9.063861847,20.51000023,19.70499992,
2169.6,7.25,18.89999962,9.06324482,20.51000023,19.70499992,
2171.6,7.25,18.89999962,9.061877251,20.51000023,19.70499992,
