tiempo_s,ph,temp_ph_C,od_mgL,temp_od_C,temp_prom_C,evento
130.8,4.860000133514404,19.799999237060547,8.407652854919434,19.709999084472656,19.7549991607666,
132.8,4.889999866485596,19.799999237060547,8.40700626373291,19.709999084472656,19.7549991607666,
134.8,4.909999847412109,19.799999237060547,8.40636157989502,19.709999084472656,19.7549991607666,
136.8,4.929999828338623,19.799999237060547,8.403488159179688,19.709999084472656,19.7549991607666,
138.8,4.940000057220459,19.799999237060547,8.39896297454834,19.709999084472656,19.7549991607666,
140.8,4.96999979019165,19.799999237060547,8.381179809570312,19.709999084472656,19.7549991607666,
142.8,4.96999979019165,19.799999237060547,8.350495338439941,19.709999084472656,19.7549991607666,
144.8,4.96999979019165,19.799999237060547,8.267180442810059,19.709999084472656,19.7549991607666,
146.8,4.989999771118164,19.799999237060547,8.22474193572998,19.709999084472656,19.7549991607666,
148.8,5.010000228881836,19.799999237060547,8.18382453918457,19.709999084472656,19.7549991607666,
150.8,5.03000020980835,19.799999237060547,8.14580249786377,19.709999084472656,19.7549991607666,
152.8,5.050000190734863,19.799999237060547,8.096144676208496,19.709999084472656,19.7549991607666,
154.8,5.059999942779541,19.799999237060547,8.080375671386719,19.709999084472656,19.7549991607666,
156.8,5.070000171661377,19.799999237060547,8.06437873840332,19.709999084472656,19.7549991607666,VINAGRE
158.8,5.090000152587891,19.799999237060547,8.048273086547852,19.709999084472656,19.7549991607666,
160.8,5.099999904632568,19.799999237060547,8.03158950805664,19.709999084472656,19.7549991607666,
162.8,5.119999885559082,19.799999237060547,7.9969482421875,19.709999084472656,19.7549991607666,
164.8,5.130000114440918,19.799999237060547,7.992992877960205,19.709999084472656,19.7549991607666,
166.8,5.139999866485596,19.799999237060547,7.990336894989014,19.709999084472656,19.7549991607666,
168.8,5.150000095367432,19.799999237060547,7.988692283630371,19.709999084472656,19.7549991607666,
170.8,5.159999847412109,19.799999237060547,7.980099201202393,19.709999084472656,19.7549991607666,
172.8,5.170000076293945,19.799999237060547,7.971888542175293,19.709999084472656,19.7549991607666,
174.8,5.179999828338623,19.799999237060547,7.961489677429199,19.709999084472656,19.7549991607666,
176.8,5.190000057220459,19.799999237060547,7.950425148010254,19.709999084472656,19.7549991607666,
178.8,5.199999809265137,19.799999237060547,7.9279046058654785,19.709999084472656,19.7549991607666,
180.8,5.210000038146973,19.799999237060547,7.91849422454834,19.709999084472656,19.7549991607666,
182.8,5.210000038146973,19.799999237060547,7.912086009979248,19.709999084472656,19.7549991607666,
184.8,5.210000038146973,19.799999237060547,7.908840656280518,19.709999084472656,19.7549991607666,
186.8,5.210000038146973,19.799999237060547,7.905727863311768,19.709999084472656,19.7549991607666,
188.8,5.210000038146973,19.799999237060547,7.900087833404541,19.709999084472656,19.7549991607666,
190.8,5.210000038146973,19.799999237060547,7.897189617156982,19.709999084472656,19.7549991607666,
192.8,5.21999979019165,19.799999237060547,7.894320964813232,19.709999084472656,19.7549991607666,
194.8,5.21999979019165,19.799999237060547,7.891294002532959,19.709999084472656,19.7549991607666,
196.8,5.21999979019165,19.799999237060547,7.88737154006958,19.709999084472656,19.7549991607666,
198.8,5.21999979019165,19.799999237060547,7.8870015144348145,19.709999084472656,19.7549991607666,
200.8,5.21999979019165,19.799999237060547,7.886631011962891,19.709999084472656,19.7549991607666,
202.8,5.21999979019165,19.799999237060547,7.88598108291626,19.709999084472656,19.7549991607666,
204.8,5.21999979019165,19.799999237060547,7.882699012756348,19.709999084472656,19.7549991607666,
206.8,5.230000019073486,19.799999237060547,7.8799238204956055,19.709999084472656,19.7549991607666,
208.8,5.230000019073486,19.799999237060547,7.8761677742004395,19.709999084472656,19.7549991607666,
210.8,5.230000019073486,19.799999237060547,7.871573448181152,19.709999084472656,19.7549991607666,
212.8,5.239999771118164,19.799999237060547,7.866671085357666,19.709999084472656,19.7549991607666,
214.8,5.239999771118164,19.799999237060547,7.858394622802734,19.709999084472656,19.7549991607666,
216.8,5.239999771118164,19.799999237060547,7.855438232421875,19.709999084472656,19.7549991607666,
218.8,5.25,19.799999237060547,7.850306034088135,19.709999084472656,19.7549991607666,
220.8,5.25,19.799999237060547,7.843048572540283,19.709999084472656,19.7549991607666,
222.8,5.25,19.799999237060547,7.820822238922119,19.709999084472656,19.7549991607666,
224.8,5.25,19.799999237060547,7.806949615478516,19.709999084472656,19.7549991607666,
226.8,5.260000228881836,19.799999237060547,7.792721271514893,19.709999084472656,19.7549991607666,
228.8,5.260000228881836,19.799999237060547,7.777931213378906,19.709999084472656,19.7549991607666,
230.8,5.269999980926514,19.799999237060547,7.758846759796143,19.709999084472656,19.7549991607666,
232.8,5.28000020980835,19.799999237060547,7.755612850189209,19.709999084472656,19.7549991607666,
234.8,5.28000020980835,19.799999237060547,7.754855632781982,19.709999084472656,19.7549991607666,
236.8,5.289999961853027,19.799999237060547,7.755459308624268,19.709999084472656,19.7549991607666,
238.8,5.289999961853027,19.799999237060547,7.756418704986572,19.709999084472656,19.7549991607666,
240.8,5.300000190734863,19.799999237060547,7.760939121246338,19.709999084472656,19.7549991607666,
242.8,5.309999942779541,19.799999237060547,7.764091968536377,19.709999084472656,19.7549991607666,
244.8,5.309999942779541,19.799999237060547,7.76767635345459,19.709999084472656,19.7549991607666,
246.8,5.320000171661377,19.799999237060547,7.7720947265625,19.709999084472656,19.7549991607666,
248.8,5.320000171661377,19.799999237060547,7.781125545501709,19.709999084472656,19.7549991607666,
250.8,5.329999923706055,19.799999237060547,7.785142421722412,19.709999084472656,19.7549991607666,
252.8,5.329999923706055,19.799999237060547,7.788331031799316,19.709999084472656,19.7549991607666,
254.8,5.340000152587891,19.799999237060547,7.790181636810303,19.709999084472656,19.7549991607666,
256.8,5.349999904632568,19.799999237060547,7.7909746170043945,19.709999084472656,19.7549991607666,
258.8,5.349999904632568,19.799999237060547,7.791769981384277,19.709999084472656,19.7549991607666,
260.8,5.349999904632568,19.799999237060547,7.793148994445801,19.709999084472656,19.7549991607666,
262.8,5.349999904632568,19.799999237060547,7.7954912185668945,19.709999084472656,19.7549991607666,
264.8,5.360000133514404,19.799999237060547,7.799114227294922,19.709999084472656,19.7549991607666,
266.8,5.360000133514404,19.799999237060547,7.808364391326904,19.709999084472656,19.7549991607666,
268.8,5.360000133514404,19.799999237060547,7.8127522468566895,19.709999084472656,19.7549991607666,
270.8,5.360000133514404,19.799999237060547,7.816634654998779,19.709999084472656,19.7549991607666,
272.8,5.360000133514404,19.799999237060547,7.820733547210693,19.709999084472656,19.7549991607666,
274.8,5.369999885559082,19.799999237060547,7.8289079666137695,19.709999084472656,19.7549991607666,
276.8,5.369999885559082,19.799999237060547,7.834063529968262,19.709999084472656,19.7549991607666,
278.8,5.369999885559082,19.799999237060547,7.839510440826416,19.709999084472656,19.7549991607666,
280.8,5.369999885559082,19.799999237060547,7.845077991485596,19.709999084472656,19.7549991607666,
282.8,5.369999885559082,19.799999237060547,7.855179309844971,19.709999084472656,19.7549991607666,
284.8,5.369999885559082,19.799999237060547,7.858595848083496,19.709999084472656,19.7549991607666,
286.8,5.369999885559082,19.799999237060547,7.860691070556641,19.709999084472656,19.7549991607666,
288.8,5.380000114440918,19.799999237060547,7.860776424407959,19.709999084472656,19.7549991607666,
290.8,5.380000114440918,19.799999237060547,7.860482215881348,19.709999084472656,19.7549991607666,
292.8,5.380000114440918,19.799999237060547,7.859599590301514,19.709999084472656,19.7549991607666,
294.8,5.380000114440918,19.799999237060547,7.859091758728027,19.719999313354492,19.75999927520752,
296.8,5.380000114440918,19.799999237060547,7.858897686004639,19.719999313354492,19.75999927520752,
298.8,5.380000114440918,19.799999237060547,7.85870361328125,19.719999313354492,19.75999927520752,
300.8,5.389999866485596,19.799999237060547,7.857795715332031,19.719999313354492,19.75999927520752,
302.8,5.389999866485596,19.799999237060547,7.8572821617126465,19.719999313354492,19.75999927520752,
304.8,5.389999866485596,19.799999237060547,7.856578350067139,19.719999313354492,19.75999927520752,
306.8,5.389999866485596,19.799999237060547,7.856085777282715,19.719999313354492,19.75999927520752,
308.8,5.400000095367432,19.799999237060547,7.8549113273620605,19.719999313354492,19.75999927520752,
310.8,5.400000095367432,19.799999237060547,7.854895114898682,19.719999313354492,19.75999927520752,
312.8,5.400000095367432,19.799999237060547,7.855074405670166,19.719999313354492,19.75999927520752,
314.8,5.400000095367432,19.799999237060547,7.855616092681885,19.719999313354492,19.75999927520752,
316.8,5.400000095367432,19.799999237060547,7.856276035308838,19.719999313354492,19.75999927520752,
318.8,5.409999847412109,19.799999237060547,7.857937812805176,19.719999313354492,19.75999927520752,
320.8,5.409999847412109,19.799999237060547,7.859051704406738,19.719999313354492,19.75999927520752,
322.8,5.409999847412109,19.799999237060547,7.8607048988342285,19.719999313354492,19.75999927520752,
324.8,5.409999847412109,19.799999237060547,7.8629937171936035,19.719999313354492,19.75999927520752,
326.8,5.409999847412109,19.799999237060547,7.869499206542969,19.719999313354492,19.75999927520752,
328.8,5.409999847412109,19.799999237060547,7.873265743255615,19.719999313354492,19.75999927520752,
330.8,5.409999847412109,19.799999237060547,7.877381324768066,19.719999313354492,19.75999927520752,
332.8,5.409999847412109,19.799999237060547,7.88100528717041,19.719999313354492,19.75999927520752,
334.8,5.420000076293945,19.799999237060547,7.885880947113037,19.719999313354492,19.75999927520752,
336.8,5.420000076293945,19.799999237060547,7.8867597579956055,19.719999313354492,19.75999927520752,
338.8,5.420000076293945,19.799999237060547,7.887353420257568,19.719999313354492,19.75999927520752,
340.8,5.420000076293945,19.799999237060547,7.887913703918457,19.719999313354492,19.75999927520752,
342.8,5.420000076293945,19.799999237060547,7.888489246368408,19.719999313354492,19.75999927520752,
344.8,5.420000076293945,19.799999237060547,7.889640808105469,19.719999313354492,19.75999927520752,
346.8,5.420000076293945,19.799999237060547,7.89021635055542,19.719999313354492,19.75999927520752,
348.8,5.429999828338623,19.799999237060547,7.89052677154541,19.719999313354492,19.75999927520752,
350.8,5.429999828338623,19.799999237060547,7.889571189880371,19.729999542236328,19.764999389648438,
352.8,5.429999828338623,19.799999237060547,7.884685039520264,19.729999542236328,19.764999389648438,
354.8,5.429999828338623,19.799999237060547,7.881625652313232,19.729999542236328,19.764999389648438,
356.8,5.429999828338623,19.799999237060547,7.8785505294799805,19.729999542236328,19.764999389648438,
358.8,5.429999828338623,19.799999237060547,7.875432014465332,19.729999542236328,19.764999389648438,
360.8,5.429999828338623,19.799999237060547,7.871344566345215,19.729999542236328,19.764999389648438,
362.8,5.429999828338623,19.799999237060547,7.870625972747803,19.729999542236328,19.764999389648438,
364.8,5.429999828338623,19.799999237060547,7.870362758636475,19.729999542236328,19.764999389648438,
366.8,5.429999828338623,19.799999237060547,7.870206356048584,19.729999542236328,19.764999389648438,
368.8,5.440000057220459,19.799999237060547,7.8700666427612305,19.729999542236328,19.764999389648438,
370.8,5.440000057220459,19.799999237060547,7.870285987854004,19.729999542236328,19.764999389648438,
372.8,5.440000057220459,19.799999237060547,7.870750427246094,19.729999542236328,19.764999389648438,
374.8,5.440000057220459,19.799999237060547,7.871555805206299,19.729999542236328,19.764999389648438,
376.8,5.440000057220459,19.799999237060547,7.8726630210876465,19.729999542236328,19.764999389648438,
378.8,5.440000057220459,19.799999237060547,7.875058650970459,19.729999542236328,19.764999389648438,
380.8,5.440000057220459,19.799999237060547,7.876205921173096,19.729999542236328,19.764999389648438,
382.8,5.440000057220459,19.799999237060547,7.877041339874268,19.729999542236328,19.764999389648438,
384.8,5.440000057220459,19.799999237060547,7.877577304840088,19.729999542236328,19.764999389648438,
386.8,5.449999809265137,19.799999237060547,7.878651142120361,19.729999542236328,19.764999389648438,
388.8,5.449999809265137,19.799999237060547,7.879635810852051,19.729999542236328,19.764999389648438,
390.8,5.449999809265137,19.799999237060547,7.881167411804199,19.729999542236328,19.764999389648438,
392.8,5.449999809265137,19.799999237060547,7.88301420211792,19.729999542236328,19.764999389648438,
394.8,5.449999809265137,19.799999237060547,7.885090351104736,19.729999542236328,19.764999389648438,
396.8,5.449999809265137,19.799999237060547,7.890800952911377,19.729999542236328,19.764999389648438,
398.8,5.449999809265137,19.799999237060547,7.893178462982178,19.729999542236328,19.764999389648438,
400.8,5.449999809265137,19.799999237060547,7.895153522491455,19.729999542236328,19.764999389648438,
402.8,5.449999809265137,19.799999237060547,7.898439884185791,19.729999542236328,19.764999389648438,
404.8,5.449999809265137,19.799999237060547,7.911190509796143,19.729999542236328,19.764999389648438,
406.8,5.449999809265137,19.799999237060547,7.920149803161621,19.729999542236328,19.764999389648438,
408.8,5.460000038146973,19.799999237060547,7.929108619689941,19.729999542236328,19.764999389648438,
410.8,5.460000038146973,19.799999237060547,7.938067436218262,19.729999542236328,19.764999389648438,
412.8,5.460000038146973,19.799999237060547,7.9526567459106445,19.739999771118164,19.769999504089355,
414.8,5.460000038146973,19.799999237060547,7.955574035644531,19.739999771118164,19.769999504089355,
416.8,5.460000038146973,19.799999237060547,7.955521583557129,19.739999771118164,19.769999504089355,
418.8,5.460000038146973,19.799999237060547,7.9522294998168945,19.739999771118164,19.769999504089355,
420.8,5.460000038146973,19.799999237060547,7.948646545410156,19.739999771118164,19.769999504089355,
422.8,5.460000038146973,19.799999237060547,7.941250801086426,19.739999771118164,19.769999504089355,
424.8,5.460000038146973,19.799999237060547,7.938321590423584,19.739999771118164,19.769999504089355,
426.8,5.460000038146973,19.799999237060547,7.936149597167969,19.739999771118164,19.769999504089355,
428.8,5.460000038146973,19.799999237060547,7.9347357749938965,19.739999771118164,19.769999504089355,
430.8,5.460000038146973,19.799999237060547,7.93043851852417,19.739999771118164,19.769999504089355,
432.8,5.460000038146973,19.799999237060547,7.927432537078857,19.739999771118164,19.769999504089355,
434.8,5.460000038146973,19.799999237060547,7.923686504364014,19.739999771118164,19.769999504089355,
436.8,5.460000038146973,19.799999237060547,7.919378757476807,19.739999771118164,19.769999504089355,
438.8,5.460000038146973,19.799999237060547,7.909912109375,19.739999771118164,19.769999504089355,
440.8,5.460000038146973,19.799999237060547,7.906256198883057,19.739999771118164,19.769999504089355,
442.8,5.460000038146973,19.799999237060547,7.903472900390625,19.739999771118164,19.769999504089355,
444.8,5.460000038146973,19.799999237060547,7.901585102081299,19.739999771118164,19.769999504089355,
446.8,5.46999979019165,19.799999237060547,7.900135517120361,19.739999771118164,19.769999504089355,
448.8,5.46999979019165,19.799999237060547,7.898655891418457,19.739999771118164,19.769999504089355,
450.8,5.46999979019165,19.799999237060547,7.898871898651123,19.739999771118164,19.769999504089355,
452.8,5.46999979019165,19.799999237060547,7.9004902839660645,19.739999771118164,19.769999504089355,
454.8,5.46999979019165,19.799999237060547,7.903914451599121,19.739999771118164,19.769999504089355,
456.8,5.46999979019165,19.799999237060547,7.918630123138428,19.739999771118164,19.769999504089355,
458.8,5.46999979019165,19.799999237060547,7.929312229156494,19.739999771118164,19.769999504089355,
460.8,5.46999979019165,19.799999237060547,7.941436290740967,19.75,19.774999618530273,
462.8,5.46999979019165,19.799999237060547,7.9527411460876465,19.75,19.774999618530273,
464.8,5.46999979019165,19.799999237060547,7.970269680023193,19.75,19.774999618530273,
466.8,5.46999979019165,19.799999237060547,7.974722862243652,19.75,19.774999618530273,
468.8,5.46999979019165,19.799999237060547,7.977128028869629,19.75,19.774999618530273,
470.8,5.46999979019165,19.799999237060547,7.977643013000488,19.75,19.774999618530273,
472.8,5.46999979019165,19.799999237060547,7.97765588760376,19.75,19.774999618530273,
474.8,5.46999979019165,19.799999237060547,7.978355407714844,19.75,19.774999618530273,
476.8,5.46999979019165,19.799999237060547,7.9789814949035645,19.75,19.774999618530273,
478.8,5.46999979019165,19.799999237060547,7.979556083679199,19.75,19.774999618530273,
480.8,5.480000019073486,19.799999237060547,7.979170322418213,19.75,19.774999618530273,
482.8,5.480000019073486,19.799999237060547,7.973435401916504,19.75,19.774999618530273,
484.8,5.489999771118164,19.899999618530273,7.969022274017334,19.75,19.824999809265137,
486.8,5.489999771118164,19.799999237060547,7.964263916015625,19.75,19.774999618530273,
488.8,5.480000019073486,19.899999618530273,7.959393501281738,19.75,19.824999809265137,
490.8,5.480000019073486,19.799999237060547,7.951831817626953,19.75,19.774999618530273,
492.8,5.480000019073486,19.799999237060547,7.949277400970459,19.760000228881836,19.77999973297119,
494.8,5.480000019073486,19.799999237060547,7.946287631988525,19.760000228881836,19.77999973297119,
496.8,5.480000019073486,19.899999618530273,7.942923545837402,19.760000228881836,19.829999923706055,
498.8,5.480000019073486,19.899999618530273,7.938427448272705,19.760000228881836,19.829999923706055,
500.8,5.480000019073486,19.899999618530273,7.925418853759766,19.760000228881836,19.829999923706055,
502.8,5.480000019073486,19.899999618530273,7.91759729385376,19.760000228881836,19.829999923706055,
504.8,5.480000019073486,20.0,7.9100799560546875,19.760000228881836,19.880000114440918,
506.8,5.480000019073486,20.0,7.904126167297363,19.760000228881836,19.880000114440918,
508.8,5.480000019073486,20.0,7.895467281341553,19.760000228881836,19.880000114440918,
510.8,5.480000019073486,20.0,7.891280174255371,19.760000228881836,19.880000114440918,
512.8,5.480000019073486,19.899999618530273,7.887689113616943,19.760000228881836,19.829999923706055,
514.8,5.480000019073486,19.799999237060547,7.884274959564209,19.760000228881836,19.77999973297119,
516.8,5.480000019073486,19.899999618530273,7.8768630027771,19.760000228881836,19.829999923706055,
518.8,5.489999771118164,19.899999618530273,7.8729071617126465,19.760000228881836,19.829999923706055,
520.8,5.489999771118164,20.0,7.868926048278809,19.760000228881836,19.880000114440918,
522.8,5.489999771118164,20.0,7.866927623748779,19.760000228881836,19.880000114440918,
524.8,5.489999771118164,20.0,7.865800380706787,19.760000228881836,19.880000114440918,
526.8,5.489999771118164,20.0,7.864292621612549,19.760000228881836,19.880000114440918,
528.8,5.489999771118164,20.0,7.863403797149658,19.760000228881836,19.880000114440918,
530.8,5.489999771118164,20.0,7.862522125244141,19.760000228881836,19.880000114440918,
532.8,5.489999771118164,20.0,7.861119270324707,19.770000457763672,19.885000228881836,
534.8,5.489999771118164,20.0,7.858010292053223,19.770000457763672,19.885000228881836,
536.8,5.489999771118164,20.0,7.8564772605896,19.770000457763672,19.885000228881836,
538.8,5.489999771118164,20.0,7.855607509613037,19.770000457763672,19.885000228881836,
540.8,5.489999771118164,20.0,7.855316162109375,19.770000457763672,19.885000228881836,
542.8,5.489999771118164,20.0,7.856307029724121,19.770000457763672,19.885000228881836,
544.8,5.489999771118164,20.0,7.857151031494141,19.770000457763672,19.885000228881836,
546.8,5.489999771118164,20.0,7.85807466506958,19.770000457763672,19.885000228881836,
548.8,5.489999771118164,20.0,7.858990669250488,19.770000457763672,19.885000228881836,
550.8,5.5,20.0,7.859888553619385,19.770000457763672,19.885000228881836,
552.8,5.489999771118164,20.0,7.862148761749268,19.770000457763672,19.885000228881836,
554.8,5.489999771118164,20.0,7.864051342010498,19.770000457763672,19.885000228881836,
556.8,5.489999771118164,20.0,7.866440773010254,19.770000457763672,19.885000228881836,
558.8,5.489999771118164,20.0,7.869319915771484,19.770000457763672,19.885000228881836,
560.8,5.489999771118164,20.0,7.874500751495361,19.770000457763672,19.885000228881836,
562.8,5.5,20.0,7.876165866851807,19.770000457763672,19.885000228881836,
564.8,5.5,20.0,7.8768229484558105,19.770000457763672,19.885000228881836,
566.8,5.5,20.0,7.876689910888672,19.770000457763672,19.885000228881836,
568.8,5.5,20.0,7.87481164932251,19.770000457763672,19.885000228881836,
570.8,5.5,20.0,7.8736348152160645,19.770000457763672,19.885000228881836,
572.8,5.5,20.0,7.8727006912231445,19.770000457763672,19.885000228881836,
574.8,5.5,20.0,7.872132301330566,19.770000457763672,19.885000228881836,
576.8,5.5,20.0,7.87145471572876,19.770000457763672,19.885000228881836,
578.8,5.5,20.0,7.870686054229736,19.770000457763672,19.885000228881836,
580.8,5.5,20.0,7.8704752922058105,19.770000457763672,19.885000228881836,
582.8,5.5,20.0,7.870731353759766,19.770000457763672,19.885000228881836,
584.8,5.5,20.0,7.871464729309082,19.770000457763672,19.885000228881836,
586.8,5.5,20.0,7.873401165008545,19.780000686645508,19.890000343322754,
588.8,5.5,20.0,7.874546051025391,19.780000686645508,19.890000343322754,
590.8,5.510000228881836,20.0,7.87575101852417,19.780000686645508,19.890000343322754,
592.8,5.510000228881836,20.0,7.876723289489746,19.780000686645508,19.890000343322754,
594.8,5.510000228881836,20.0,7.876861572265625,19.780000686645508,19.890000343322754,
596.8,5.510000228881836,20.0,7.87646484375,19.780000686645508,19.890000343322754,
598.8,5.510000228881836,20.0,7.875925540924072,19.780000686645508,19.890000343322754,
600.8,5.510000228881836,20.0,7.875163555145264,19.780000686645508,19.890000343322754,
602.8,5.510000228881836,20.0,7.874267578125,19.780000686645508,19.890000343322754,
604.8,5.510000228881836,20.0,7.872798919677734,19.780000686645508,19.890000343322754,
606.8,5.510000228881836,20.0,7.87225866317749,19.780000686645508,19.890000343322754,
608.8,5.510000228881836,20.0,7.871274471282959,19.780000686645508,19.890000343322754,
610.8,5.510000228881836,20.0,7.869906902313232,19.780000686645508,19.890000343322754,
612.8,5.510000228881836,20.0,7.866901874542236,19.780000686645508,19.890000343322754,
614.8,5.510000228881836,20.0,7.865692615509033,19.780000686645508,19.890000343322754,
616.8,5.510000228881836,20.0,7.8648681640625,19.780000686645508,19.890000343322754,
618.8,5.519999980926514,20.0,7.8646931648254395,19.780000686645508,19.890000343322754,
620.8,5.519999980926514,20.0,7.867184638977051,19.780000686645508,19.890000343322754,
622.8,5.519999980926514,20.0,7.86992883682251,19.780000686645508,19.890000343322754,
624.8,5.519999980926514,20.0,7.872567653656006,19.780000686645508,19.890000343322754,
626.8,5.519999980926514,20.0,7.875003337860107,19.780000686645508,19.890000343322754,
628.8,5.519999980926514,20.0,7.877054691314697,19.780000686645508,19.890000343322754,
630.8,5.519999980926514,20.0,7.882034778594971,19.780000686645508,19.890000343322754,
632.8,5.519999980926514,20.0,7.885400295257568,19.790000915527344,19.895000457763672,
634.8,5.519999980926514,20.0,7.889747142791748,19.790000915527344,19.895000457763672,
636.8,5.519999980926514,20.0,7.894526481628418,19.790000915527344,19.895000457763672,
638.8,5.519999980926514,20.0,7.904627799987793,19.790000915527344,19.895000457763672,
640.8,5.519999980926514,20.0,7.909077167510986,19.790000915527344,19.895000457763672,
642.8,5.519999980926514,20.0,7.9123616218566895,19.790000915527344,19.895000457763672,
644.8,5.519999980926514,20.0,7.9147562980651855,19.790000915527344,19.895000457763672,
